"Date","Price","Open","High","Low","Change %"
"Feb 21, 2005","1.8964","1.8929","1.9000","1.8905","0.10"
"Feb 18, 2005","1.8946","1.8946","1.8974","1.8889","-0.01"
"Feb 17, 2005","1.8948","1.8845","1.8962","1.8831","0.51"
"Feb 16, 2005","1.8851","1.8970","1.8977","1.8749","-0.62"
"Feb 15, 2005","1.8969","1.8884","1.8979","1.8829","0.47"
"Feb 14, 2005","1.8881","1.8687","1.8920","1.8660","1.11"
"Feb 11, 2005","1.8673","1.8688","1.8713","1.8623","-0.09"
"Feb 10, 2005","1.8690","1.8588","1.8733","1.8506","0.54"
"Feb 09, 2005","1.8590","1.8551","1.8647","1.8520","0.23"
"Feb 08, 2005","1.8548","1.8572","1.8598","1.8507","-0.12"
"Feb 07, 2005","1.8571","1.8732","1.8754","1.8543","-0.99"
"Feb 04, 2005","1.8756","1.8814","1.8925","1.8725","-0.35"
"Feb 03, 2005","1.8822","1.8856","1.8916","1.8765","-0.16"
"Feb 02, 2005","1.8853","1.8834","1.8888","1.8819","0.08"
"Feb 01, 2005","1.8837","1.8827","1.8867","1.8773","0.02"
"Jan 31, 2005","1.8834","1.8869","1.8884","1.8783","-0.25"
"Jan 28, 2005","1.8881","1.8885","1.8933","1.8782","0.00"
"Jan 27, 2005","1.8881","1.8832","1.8895","1.8791","0.25"
"Jan 26, 2005","1.8834","1.8634","1.8857","1.8629","1.04"
"Jan 25, 2005","1.8641","1.8803","1.8817","1.8621","-0.88"
"Jan 24, 2005","1.8807","1.8781","1.8840","1.8735","0.11"
"Jan 21, 2005","1.8786","1.8716","1.8811","1.8610","0.37"
"Jan 20, 2005","1.8716","1.8714","1.8756","1.8633","0.03"
"Jan 19, 2005","1.8710","1.8666","1.8827","1.8625","0.21"
"Jan 18, 2005","1.8670","1.8592","1.8739","1.8520","0.38"
"Jan 17, 2005","1.8599","1.8704","1.8751","1.8583","-0.57"
"Jan 14, 2005","1.8706","1.8816","1.8834","1.8632","-0.63"
"Jan 13, 2005","1.8824","1.8909","1.8929","1.8790","-0.48"
"Jan 12, 2005","1.8914","1.8780","1.8942","1.8690","0.69"
"Jan 11, 2005","1.8784","1.8751","1.8824","1.8747","0.12"
"Jan 10, 2005","1.8761","1.8710","1.8796","1.8675","0.33"
"Jan 07, 2005","1.8699","1.8750","1.8867","1.8643","-0.27"
"Jan 06, 2005","1.8750","1.8826","1.8857","1.8693","-0.42"
"Jan 05, 2005","1.8830","1.8832","1.8903","1.8722","0.04"
"Jan 04, 2005","1.8822","1.9042","1.9085","1.8778","-1.16"
"Jan 03, 2005","1.9043","1.9196","1.9205","1.8978","-0.75"
"Dec 31, 2004","1.9186","1.9258","1.9354","1.9135","-0.41"
"Dec 30, 2004","1.9265","1.9180","1.9291","1.9145","0.47"
"Dec 29, 2004","1.9175","1.9277","1.9341","1.9118","-0.53"
"Dec 28, 2004","1.9277","1.9329","1.9420","1.9261","-0.46"
"Dec 27, 2004","1.9366","1.9223","1.9385","1.9195","0.64"
"Dec 24, 2004","1.9242","1.9236","1.9293","1.9155","0.01"
"Dec 23, 2004","1.9240","1.9166","1.9244","1.9129","0.53"
"Dec 22, 2004","1.9139","1.9271","1.9304","1.9096","-0.75"
"Dec 21, 2004","1.9284","1.9458","1.9492","1.9247","-0.90"
"Dec 20, 2004","1.9460","1.9445","1.9511","1.9364","0.21"
"Dec 17, 2004","1.9420","1.9312","1.9451","1.9281","0.56"
"Dec 16, 2004","1.9312","1.9420","1.9552","1.9259","-0.55"
"Dec 15, 2004","1.9419","1.9284","1.9468","1.9180","0.70"
"Dec 14, 2004","1.9284","1.9253","1.9298","1.9195","0.16"
"Dec 13, 2004","1.9254","1.9084","1.9274","1.9078","0.53"
"Dec 10, 2004","1.9152","1.9254","1.9274","1.9012","-0.63"
"Dec 09, 2004","1.9273","1.9345","1.9394","1.9137","-0.32"
"Dec 08, 2004","1.9335","1.9450","1.9473","1.9183","-0.62"
"Dec 07, 2004","1.9455","1.9381","1.9510","1.9355","0.35"
"Dec 06, 2004","1.9388","1.9421","1.9445","1.9375","-0.24"
"Dec 03, 2004","1.9435","1.9239","1.9442","1.9185","0.98"
"Dec 02, 2004","1.9246","1.9341","1.9440","1.9173","-0.42"
"Dec 01, 2004","1.9327","1.9096","1.9337","1.9084","1.15"
"Nov 30, 2004","1.9108","1.8927","1.9135","1.8863","0.93"
"Nov 29, 2004","1.8931","1.8918","1.8969","1.8846","-0.07"
"Nov 26, 2004","1.8944","1.8895","1.9042","1.8827","0.28"
"Nov 25, 2004","1.8891","1.8807","1.8897","1.8794","0.48"
"Nov 24, 2004","1.8800","1.8681","1.8835","1.8670","0.66"
"Nov 23, 2004","1.8676","1.8599","1.8732","1.8520","0.41"
"Nov 22, 2004","1.8599","1.8577","1.8600","1.8517","0.14"
"Nov 19, 2004","1.8573","1.8494","1.8615","1.8465","0.39"
"Nov 18, 2004","1.8500","1.8591","1.8646","1.8475","-0.55"
"Nov 17, 2004","1.8602","1.8524","1.8630","1.8513","0.40"
"Nov 16, 2004","1.8528","1.8464","1.8567","1.8443","0.34"
"Nov 15, 2004","1.8466","1.8550","1.8586","1.8435","-0.54"
"Nov 12, 2004","1.8567","1.8411","1.8596","1.8402","0.80"
"Nov 11, 2004","1.8420","1.8464","1.8483","1.8372","-0.21"
"Nov 10, 2004","1.8458","1.8578","1.8617","1.8404","-0.60"
"Nov 09, 2004","1.8570","1.8566","1.8605","1.8505","0.06"
"Nov 08, 2004","1.8558","1.8546","1.8619","1.8520","0.00"
"Nov 05, 2004","1.8558","1.8440","1.8568","1.8302","0.63"
"Nov 04, 2004","1.8441","1.8490","1.8500","1.8405","-0.23"
"Nov 03, 2004","1.8483","1.8402","1.8506","1.8315","0.47"
"Nov 02, 2004","1.8397","1.8342","1.8405","1.8295","0.32"
"Nov 01, 2004","1.8339","1.8387","1.8415","1.8294","-0.22"
"Oct 29, 2004","1.8379","1.8298","1.8383","1.8280","0.44"
"Oct 28, 2004","1.8298","1.8264","1.8353","1.8191","0.12"
"Oct 27, 2004","1.8276","1.8339","1.8441","1.8261","-0.35"
"Oct 26, 2004","1.8340","1.8419","1.8451","1.8324","-0.44"
"Oct 25, 2004","1.8421","1.8296","1.8451","1.8290","0.86"
"Oct 22, 2004","1.8264","1.8271","1.8319","1.8219","-0.06"
"Oct 21, 2004","1.8275","1.8172","1.8314","1.8150","0.62"
"Oct 20, 2004","1.8163","1.8038","1.8199","1.8005","0.66"
"Oct 19, 2004","1.8044","1.7981","1.8058","1.7920","0.33"
"Oct 18, 2004","1.7985","1.8038","1.8075","1.7947","-0.32"
"Oct 15, 2004","1.8043","1.7965","1.8070","1.7948","0.41"
"Oct 14, 2004","1.7970","1.7922","1.8046","1.7920","0.18"
"Oct 13, 2004","1.7937","1.7911","1.7967","1.7837","0.13"
"Oct 12, 2004","1.7913","1.7981","1.7997","1.7840","-0.36"
"Oct 11, 2004","1.7978","1.7944","1.7990","1.7921","0.18"
"Oct 08, 2004","1.7946","1.7822","1.7969","1.7814","0.68"
"Oct 07, 2004","1.7824","1.7793","1.7845","1.7761","0.11"
"Oct 06, 2004","1.7805","1.7819","1.7889","1.7744","-0.10"
"Oct 05, 2004","1.7822","1.7835","1.7881","1.7800","-0.14"
"Oct 04, 2004","1.7847","1.7974","1.7982","1.7812","-0.81"
"Oct 01, 2004","1.7992","1.8119","1.8134","1.7926","-0.70"
"Sep 30, 2004","1.8119","1.7993","1.8131","1.7950","0.68"
"Sep 29, 2004","1.7997","1.8132","1.8136","1.7958","-0.76"
"Sep 28, 2004","1.8134","1.8089","1.8163","1.8075","0.20"
"Sep 27, 2004","1.8098","1.8057","1.8102","1.8028","0.28"
"Sep 24, 2004","1.8047","1.7969","1.8087","1.7945","0.43"
"Sep 23, 2004","1.7969","1.7926","1.8049","1.7924","0.17"
"Sep 22, 2004","1.7938","1.7958","1.8011","1.7871","-0.17"
"Sep 21, 2004","1.7969","1.7857","1.8018","1.7835","0.55"
"Sep 20, 2004","1.7871","1.7916","1.7930","1.7810","-0.31"
"Sep 17, 2004","1.7927","1.7925","1.7975","1.7891","-0.01"
"Sep 16, 2004","1.7928","1.7764","1.7953","1.7754","0.90"
"Sep 15, 2004","1.7768","1.7955","1.7977","1.7737","-1.05"
"Sep 14, 2004","1.7957","1.7965","1.8037","1.7938","-0.07"
"Sep 13, 2004","1.7969","1.7980","1.8014","1.7927","-0.06"
"Sep 10, 2004","1.7980","1.7892","1.8028","1.7851","0.55"
"Sep 09, 2004","1.7881","1.7856","1.7889","1.7809","0.11"
"Sep 08, 2004","1.7862","1.7735","1.7908","1.7712","0.70"
"Sep 07, 2004","1.7738","1.7795","1.7847","1.7705","-0.34"
"Sep 06, 2004","1.7799","1.7753","1.7822","1.7740","0.24"
"Sep 03, 2004","1.7757","1.7888","1.7938","1.7735","-0.75"
"Sep 02, 2004","1.7891","1.7933","1.7976","1.7863","-0.24"
"Sep 01, 2004","1.7934","1.8020","1.8045","1.7887","-0.50"
"Aug 31, 2004","1.8024","1.7955","1.8068","1.7902","0.35"
"Aug 30, 2004","1.7962","1.7900","1.7978","1.7851","0.27"
"Aug 27, 2004","1.7913","1.7965","1.8040","1.7886","-0.34"
"Aug 26, 2004","1.7975","1.7957","1.7994","1.7912","0.08"
"Aug 25, 2004","1.7960","1.7928","1.8015","1.7893","0.18"
"Aug 24, 2004","1.7927","1.8062","1.8091","1.7880","-0.80"
"Aug 23, 2004","1.8071","1.8201","1.8203","1.8063","-0.70"
"Aug 20, 2004","1.8198","1.8311","1.8336","1.8156","-0.62"
"Aug 19, 2004","1.8312","1.8229","1.8347","1.8194","0.48"
"Aug 18, 2004","1.8225","1.8271","1.8302","1.8201","-0.31"
"Aug 17, 2004","1.8282","1.8403","1.8437","1.8262","-0.64"
"Aug 16, 2004","1.8399","1.8433","1.8470","1.8369","-0.34"
"Aug 13, 2004","1.8462","1.8230","1.8462","1.8130","1.31"
"Aug 12, 2004","1.8224","1.8301","1.8363","1.8190","-0.47"
"Aug 11, 2004","1.8310","1.8247","1.8321","1.8245","0.23"
"Aug 10, 2004","1.8268","1.8403","1.8422","1.8251","-0.78"
"Aug 09, 2004","1.8412","1.8437","1.8450","1.8375","0.04"
"Aug 06, 2004","1.8405","1.8235","1.8466","1.8198","0.94"
"Aug 05, 2004","1.8234","1.8252","1.8298","1.8185","-0.09"
"Aug 04, 2004","1.8251","1.8243","1.8266","1.8148","-0.01"
"Aug 03, 2004","1.8252","1.8251","1.8286","1.8167","-0.02"
"Aug 02, 2004","1.8255","1.8210","1.8336","1.8190","0.30"
"Jul 30, 2004","1.8201","1.8164","1.8249","1.8121","0.21"
"Jul 29, 2004","1.8163","1.8244","1.8289","1.8080","-0.48"
"Jul 28, 2004","1.8251","1.8217","1.8257","1.8145","0.19"
"Jul 27, 2004","1.8216","1.8413","1.8448","1.8197","-1.07"
"Jul 26, 2004","1.8413","1.8334","1.8426","1.8305","0.47"
"Jul 23, 2004","1.8327","1.8449","1.8453","1.8299","-0.63"
"Jul 22, 2004","1.8443","1.8424","1.8495","1.8347","0.11"
"Jul 21, 2004","1.8422","1.8519","1.8551","1.8320","-0.53"
"Jul 20, 2004","1.8521","1.8682","1.8688","1.8491","-0.86"
"Jul 19, 2004","1.8681","1.8741","1.8769","1.8665","-0.23"
"Jul 16, 2004","1.8725","1.8530","1.8756","1.8475","1.03"
"Jul 15, 2004","1.8535","1.8562","1.8574","1.8474","-0.16"
"Jul 14, 2004","1.8565","1.8575","1.8619","1.8529","-0.02"
"Jul 13, 2004","1.8569","1.8613","1.8626","1.8516","-0.27"
"Jul 12, 2004","1.8619","1.8599","1.8665","1.8565","0.12"
"Jul 09, 2004","1.8596","1.8498","1.8617","1.8483","0.52"
"Jul 08, 2004","1.8499","1.8554","1.8584","1.8465","-0.37"
"Jul 07, 2004","1.8567","1.8404","1.8580","1.8390","0.85"
"Jul 06, 2004","1.8411","1.8288","1.8441","1.8273","0.61"
"Jul 05, 2004","1.8300","1.8314","1.8367","1.8266","-0.04"
"Jul 02, 2004","1.8308","1.8206","1.8357","1.8162","0.60"
"Jul 01, 2004","1.8199","1.8194","1.8224","1.8113","0.03"
"Jun 30, 2004","1.8194","1.8070","1.8207","1.8009","0.66"
"Jun 29, 2004","1.8075","1.8296","1.8304","1.8044","-1.23"
"Jun 28, 2004","1.8300","1.8259","1.8340","1.8204","0.19"
"Jun 25, 2004","1.8266","1.8257","1.8272","1.8166","0.02"
"Jun 24, 2004","1.8262","1.8162","1.8291","1.8098","0.57"
"Jun 23, 2004","1.8159","1.8212","1.8285","1.8135","-0.30"
"Jun 22, 2004","1.8214","1.8312","1.8351","1.8172","-0.57"
"Jun 21, 2004","1.8319","1.8385","1.8409","1.8273","-0.32"
"Jun 18, 2004","1.8378","1.8351","1.8406","1.8240","0.19"
"Jun 17, 2004","1.8344","1.8269","1.8386","1.8238","0.38"
"Jun 16, 2004","1.8274","1.8326","1.8354","1.8228","-0.28"
"Jun 15, 2004","1.8325","1.8140","1.8333","1.8101","0.94"
"Jun 14, 2004","1.8154","1.8168","1.8185","1.8041","-0.11"
"Jun 11, 2004","1.8174","1.8414","1.8431","1.8156","-1.31"
"Jun 10, 2004","1.8416","1.8280","1.8445","1.8185","0.66"
"Jun 09, 2004","1.8295","1.8364","1.8417","1.8240","-0.35"
"Jun 08, 2004","1.8359","1.8398","1.8457","1.8322","-0.21"
"Jun 07, 2004","1.8398","1.8408","1.8479","1.8345","0.04"
"Jun 04, 2004","1.8390","1.8400","1.8453","1.8314","-0.06"
"Jun 03, 2004","1.8401","1.8333","1.8432","1.8283","0.34"
"Jun 02, 2004","1.8338","1.8396","1.8489","1.8300","-0.34"
"Jun 01, 2004","1.8401","1.8324","1.8415","1.8274","0.45"
"May 31, 2004","1.8319","1.8347","1.8371","1.8297","-0.03"
"May 28, 2004","1.8325","1.8372","1.8426","1.8291","-0.32"
"May 27, 2004","1.8384","1.8145","1.8401","1.8098","1.32"
"May 26, 2004","1.8144","1.8098","1.8202","1.8090","0.17"
"May 25, 2004","1.8114","1.7896","1.8147","1.7889","1.24"
"May 24, 2004","1.7893","1.7879","1.7938","1.7819","0.03"
"May 21, 2004","1.7887","1.7773","1.7957","1.7730","0.62"
"May 20, 2004","1.7776","1.7845","1.7847","1.7635","-0.38"
"May 19, 2004","1.7843","1.7672","1.7858","1.7627","0.94"
"May 18, 2004","1.7677","1.7686","1.7715","1.7608","-0.06"
"May 17, 2004","1.7687","1.7604","1.7748","1.7568","0.59"
"May 14, 2004","1.7584","1.7613","1.7650","1.7477","-0.24"
"May 13, 2004","1.7627","1.7725","1.7749","1.7570","-0.60"
"May 12, 2004","1.7733","1.7558","1.7805","1.7557","0.90"
"May 11, 2004","1.7574","1.7746","1.7776","1.7530","-1.09"
"May 10, 2004","1.7767","1.7858","1.7879","1.7702","-0.59"
"May 07, 2004","1.7872","1.7931","1.8032","1.7820","-0.48"
"May 06, 2004","1.7959","1.7907","1.7986","1.7873","0.28"
"May 05, 2004","1.7908","1.7963","1.8020","1.7870","-0.42"
"May 04, 2004","1.7984","1.7712","1.7986","1.7702","1.57"
"May 03, 2004","1.7706","1.7789","1.7797","1.7684","-0.48"
"Apr 30, 2004","1.7791","1.7736","1.7810","1.7658","0.29"
"Apr 29, 2004","1.7740","1.7726","1.7813","1.7578","0.12"
"Apr 28, 2004","1.7719","1.7919","1.7975","1.7701","-1.13"
"Apr 27, 2004","1.7921","1.7867","1.7942","1.7814","0.30"
"Apr 26, 2004","1.7868","1.7722","1.7898","1.7663","0.90"
"Apr 23, 2004","1.7708","1.7756","1.7818","1.7637","-0.31"
"Apr 22, 2004","1.7763","1.7739","1.7763","1.7622","0.10"
"Apr 21, 2004","1.7746","1.7848","1.7857","1.7652","-0.59"
"Apr 20, 2004","1.7851","1.8064","1.8075","1.7841","-1.24"
"Apr 19, 2004","1.8075","1.7964","1.8147","1.7964","0.59"
"Apr 16, 2004","1.7969","1.7918","1.8058","1.7823","0.18"
"Apr 15, 2004","1.7936","1.7903","1.7997","1.7757","0.11"
"Apr 14, 2004","1.7917","1.8184","1.8192","1.7845","-1.50"
"Apr 13, 2004","1.8190","1.8392","1.8426","1.8126","-1.13"
"Apr 12, 2004","1.8398","1.8333","1.8407","1.8305","0.49"
"Apr 09, 2004","1.8308","1.8328","1.8348","1.8294","-0.15"
"Apr 08, 2004","1.8336","1.8406","1.8471","1.8279","-0.39"
"Apr 07, 2004","1.8407","1.8438","1.8445","1.8334","-0.09"
"Apr 06, 2004","1.8424","1.8213","1.8447","1.8188","1.21"
"Apr 05, 2004","1.8203","1.8286","1.8308","1.8102","-0.62"
"Apr 02, 2004","1.8317","1.8569","1.8578","1.8258","-1.37"
"Apr 01, 2004","1.8571","1.8451","1.8607","1.8378","0.61"
"Mar 31, 2004","1.8458","1.8263","1.8464","1.8247","1.07"
"Mar 30, 2004","1.8262","1.8190","1.8304","1.8172","0.40"
"Mar 29, 2004","1.8190","1.8128","1.8228","1.8060","0.18"
"Mar 26, 2004","1.8157","1.8076","1.8239","1.8000","0.46"
"Mar 25, 2004","1.8073","1.8248","1.8265","1.7987","-0.92"
"Mar 24, 2004","1.8240","1.8492","1.8542","1.8219","-1.39"
"Mar 23, 2004","1.8498","1.8471","1.8539","1.8403","0.17"
"Mar 22, 2004","1.8466","1.8327","1.8502","1.8263","0.76"
"Mar 19, 2004","1.8327","1.8340","1.8372","1.8254","-0.02"
"Mar 18, 2004","1.8331","1.8162","1.8403","1.8154","0.92"
"Mar 17, 2004","1.8163","1.8123","1.8184","1.8064","0.25"
"Mar 16, 2004","1.8117","1.8047","1.8199","1.7999","0.32"
"Mar 15, 2004","1.8060","1.7972","1.8121","1.7941","0.14"
"Mar 12, 2004","1.8035","1.8112","1.8142","1.7901","-0.50"
"Mar 11, 2004","1.8126","1.8030","1.8135","1.7923","0.42"
"Mar 10, 2004","1.8050","1.8258","1.8287","1.7958","-1.11"
"Mar 09, 2004","1.8253","1.8496","1.8588","1.8219","-1.32"
"Mar 08, 2004","1.8498","1.8482","1.8548","1.8415","0.19"
"Mar 05, 2004","1.8463","1.8227","1.8501","1.8171","1.23"
"Mar 04, 2004","1.8239","1.8307","1.8377","1.8195","-0.38"
"Mar 03, 2004","1.8308","1.8392","1.8415","1.8153","-0.53"
"Mar 02, 2004","1.8406","1.8701","1.8707","1.8348","-1.45"
"Mar 01, 2004","1.8676","1.8682","1.8750","1.8639","-0.02"
"Feb 27, 2004","1.8679","1.8630","1.8689","1.8460","0.33"
"Feb 26, 2004","1.8618","1.8706","1.8781","1.8547","-0.48"
"Feb 25, 2004","1.8708","1.8905","1.8948","1.8689","-1.06"
"Feb 24, 2004","1.8908","1.8674","1.8939","1.8623","1.27"
"Feb 23, 2004","1.8670","1.8590","1.8708","1.8457","0.37"
"Feb 20, 2004","1.8602","1.8938","1.9002","1.8561","-1.77"
"Feb 19, 2004","1.8938","1.8892","1.8984","1.8860","0.39"
"Feb 18, 2004","1.8865","1.9049","1.9145","1.8835","-0.96"
"Feb 17, 2004","1.9047","1.8901","1.9085","1.8866","0.75"
"Feb 16, 2004","1.8906","1.8847","1.8920","1.8810","0.26"
"Feb 13, 2004","1.8857","1.8924","1.8989","1.8783","-0.34"
"Feb 12, 2004","1.8921","1.8906","1.8954","1.8874","0.02"
"Feb 11, 2004","1.8918","1.8680","1.8925","1.8642","1.11"
"Feb 10, 2004","1.8710","1.8601","1.8738","1.8575","0.68"
"Feb 09, 2004","1.8584","1.8426","1.8630","1.8418","0.62"
"Feb 06, 2004","1.8469","1.8332","1.8521","1.8315","0.76"
"Feb 05, 2004","1.8330","1.8320","1.8429","1.8300","0.07"
"Feb 04, 2004","1.8317","1.8387","1.8405","1.8280","-0.35"
"Feb 03, 2004","1.8382","1.8197","1.8426","1.8189","1.02"
"Feb 02, 2004","1.8197","1.8229","1.8272","1.8133","-0.21"
"Jan 30, 2004","1.8236","1.8164","1.8264","1.8056","0.40"
"Jan 29, 2004","1.8163","1.8208","1.8270","1.8082","-0.30"
"Jan 28, 2004","1.8217","1.8275","1.8385","1.8168","-0.32"
"Jan 27, 2004","1.8276","1.8141","1.8293","1.8016","0.72"
"Jan 26, 2004","1.8146","1.8268","1.8310","1.8104","-0.62"
"Jan 23, 2004","1.8260","1.8267","1.8272","1.8254","-1.04"
"Jan 22, 2004","1.8451","1.8312","1.8482","1.8306","0.77"
"Jan 21, 2004","1.8310","1.8199","1.8374","1.8145","0.60"
"Jan 20, 2004","1.8201","1.7833","1.8218","1.7820","2.06"
"Jan 19, 2004","1.7833","1.7961","1.8023","1.7822","-0.82"
"Jan 16, 2004","1.7981","1.8219","1.8268","1.7929","-1.31"
"Jan 15, 2004","1.8220","1.8327","1.8351","1.8175","-0.54"
"Jan 14, 2004","1.8319","1.8465","1.8492","1.8309","-0.78"
"Jan 13, 2004","1.8463","1.8465","1.8538","1.8398","-0.04"
"Jan 12, 2004","1.8470","1.8465","1.8582","1.8446","-0.11"
"Jan 09, 2004","1.8491","1.8332","1.8496","1.8273","0.86"
"Jan 08, 2004","1.8333","1.8173","1.8369","1.8102","0.81"
"Jan 07, 2004","1.8185","1.8218","1.8262","1.8118","-0.19"
"Jan 06, 2004","1.8220","1.8046","1.8279","1.8041","0.86"
"Jan 05, 2004","1.8064","1.7916","1.8104","1.7915","0.78"
"Jan 02, 2004","1.7924","1.7827","1.7949","1.7783","0.57"
"Jan 01, 2004","1.7823","1.7855","1.7885","1.7816","-0.19"
"Dec 31, 2003","1.7857","1.7760","1.7946","1.7760","0.44"
"Dec 30, 2003","1.7779","1.7724","1.7820","1.7716","0.29"
"Dec 29, 2003","1.7727","1.7714","1.7772","1.7698","0.07"
"Dec 26, 2003","1.7714","1.7718","1.7763","1.7694","-0.03"
"Dec 25, 2003","1.7720","1.7746","1.7761","1.7716","-0.18"
"Dec 24, 2003","1.7752","1.7631","1.7764","1.7626","0.68"
"Dec 23, 2003","1.7632","1.7630","1.7672","1.7620","0.02"
"Dec 22, 2003","1.7628","1.7657","1.7673","1.7595","-0.17"
"Dec 19, 2003","1.7658","1.7724","1.7743","1.7610","-0.43"
"Dec 18, 2003","1.7734","1.7661","1.7746","1.7628","0.42"
"Dec 17, 2003","1.7660","1.7535","1.7700","1.7490","0.70"
"Dec 16, 2003","1.7538","1.7465","1.7560","1.7428","0.47"
"Dec 15, 2003","1.7456","1.7362","1.7483","1.7353","-0.06"
"Dec 12, 2003","1.7467","1.7449","1.7512","1.7425","0.14"
"Dec 11, 2003","1.7443","1.7430","1.7473","1.7367","0.07"
"Dec 10, 2003","1.7431","1.7464","1.7480","1.7348","-0.24"
"Dec 09, 2003","1.7473","1.7332","1.7475","1.7326","0.78"
"Dec 08, 2003","1.7337","1.7291","1.7366","1.7263","0.28"
"Dec 05, 2003","1.7288","1.7216","1.7320","1.7188","0.34"
"Dec 04, 2003","1.7230","1.7275","1.7292","1.7173","-0.25"
"Dec 03, 2003","1.7274","1.7299","1.7320","1.7243","-0.17"
"Dec 02, 2003","1.7303","1.7189","1.7313","1.7163","0.70"
"Dec 01, 2003","1.7182","1.7203","1.7277","1.7178","-0.24"
"Nov 28, 2003","1.7224","1.7134","1.7243","1.7128","0.49"
"Nov 27, 2003","1.7140","1.7123","1.7160","1.7086","0.06"
"Nov 26, 2003","1.7129","1.6984","1.7131","1.6942","0.87"
"Nov 25, 2003","1.6982","1.6959","1.7024","1.6933","0.12"
"Nov 24, 2003","1.6961","1.7046","1.7060","1.6926","-0.42"
"Nov 21, 2003","1.7033","1.7038","1.7073","1.6992","-0.06"
"Nov 20, 2003","1.7043","1.6974","1.7086","1.6958","0.35"
"Nov 19, 2003","1.6984","1.7038","1.7059","1.6948","-0.26"
"Nov 18, 2003","1.7029","1.6911","1.7055","1.6855","0.66"
"Nov 17, 2003","1.6917","1.6877","1.6942","1.6858","0.24"
"Nov 14, 2003","1.6877","1.6858","1.6917","1.6820","0.09"
"Nov 13, 2003","1.6862","1.6734","1.6890","1.6730","0.75"
"Nov 12, 2003","1.6736","1.6646","1.6789","1.6644","0.52"
"Nov 11, 2003","1.6650","1.6705","1.6713","1.6633","-0.40"
"Nov 10, 2003","1.6717","1.6734","1.6760","1.6699","-0.16"
"Nov 07, 2003","1.6744","1.6673","1.6746","1.6563","0.34"
"Nov 06, 2003","1.6687","1.6735","1.6785","1.6641","-0.30"
"Nov 05, 2003","1.6738","1.6801","1.6873","1.6698","-0.42"
"Nov 04, 2003","1.6808","1.6760","1.6846","1.6670","0.26"
"Nov 03, 2003","1.6765","1.6953","1.6981","1.6754","-1.13"
"Oct 31, 2003","1.6957","1.6949","1.6997","1.6902","-0.01"
"Oct 30, 2003","1.6959","1.6977","1.7075","1.6948","-0.15"
"Oct 29, 2003","1.6985","1.6962","1.7085","1.6957","0.10"
"Oct 28, 2003","1.6968","1.6949","1.7002","1.6872","0.06"
"Oct 27, 2003","1.6957","1.6945","1.6978","1.6905","0.02"
"Oct 24, 2003","1.6953","1.6946","1.6997","1.6928","-0.07"
"Oct 23, 2003","1.6965","1.6946","1.6984","1.6943","0.30"
"Oct 22, 2003","1.6915","1.6753","1.6944","1.6729","0.97"
"Oct 21, 2003","1.6752","1.6701","1.6780","1.6684","0.29"
"Oct 20, 2003","1.6704","1.6794","1.6816","1.6697","-0.49"
"Oct 17, 2003","1.6786","1.6733","1.6789","1.6673","0.30"
"Oct 16, 2003","1.6736","1.6663","1.6818","1.6655","0.39"
"Oct 15, 2003","1.6671","1.6736","1.6768","1.6635","-0.30"
"Oct 14, 2003","1.6722","1.6665","1.6769","1.6530","0.35"
"Oct 13, 2003","1.6664","1.6637","1.6687","1.6529","0.10"
"Oct 10, 2003","1.6648","1.6657","1.6724","1.6600","-0.10"
"Oct 09, 2003","1.6665","1.6630","1.6697","1.6559","0.23"
"Oct 08, 2003","1.6626","1.6622","1.6676","1.6583","-0.05"
"Oct 07, 2003","1.6635","1.6699","1.6780","1.6607","-0.36"
"Oct 06, 2003","1.6695","1.6602","1.6763","1.6579","0.34"
"Oct 03, 2003","1.6639","1.6685","1.6738","1.6579","-0.37"
"Oct 02, 2003","1.6700","1.6694","1.6753","1.6636","0.05"
"Oct 01, 2003","1.6692","1.6614","1.6696","1.6529","0.48"
"Sep 30, 2003","1.6613","1.6668","1.6764","1.6582","-0.30"
"Sep 29, 2003","1.6663","1.6581","1.6677","1.6447","0.46"
"Sep 26, 2003","1.6587","1.6578","1.6629","1.6553","0.01"
"Sep 25, 2003","1.6586","1.6584","1.6631","1.6524","0.02"
"Sep 24, 2003","1.6583","1.6495","1.6607","1.6468","0.46"
"Sep 23, 2003","1.6507","1.6482","1.6589","1.6453","0.05"
"Sep 22, 2003","1.6499","1.6469","1.6551","1.6411","0.84"
"Sep 19, 2003","1.6361","1.6168","1.6378","1.6138","1.16"
"Sep 18, 2003","1.6174","1.6091","1.6218","1.6063","0.45"
"Sep 17, 2003","1.6101","1.5871","1.6107","1.5858","1.38"
"Sep 16, 2003","1.5882","1.6009","1.6058","1.5850","-0.79"
"Sep 15, 2003","1.6008","1.6041","1.6079","1.5998","-0.13"
"Sep 12, 2003","1.6029","1.5950","1.6071","1.5903","0.51"
"Sep 11, 2003","1.5948","1.5921","1.5980","1.5895","0.16"
"Sep 10, 2003","1.5922","1.5914","1.5949","1.5871","0.04"
"Sep 09, 2003","1.5915","1.5826","1.5930","1.5780","0.54"
"Sep 08, 2003","1.5829","1.5826","1.5829","1.5826","-0.36"
"Sep 05, 2003","1.5886","1.5820","1.5911","1.5774","0.39"
"Sep 04, 2003","1.5824","1.5714","1.5827","1.5668","0.69"
"Sep 03, 2003","1.5716","1.5674","1.5765","1.5606","0.27"
